fecha|cliente|servicio|vehiculo|origen|destino|km|cant_tramos
14/05/2014|1|13602|3|06217030|06119070|562|1
13/05/2014|10|13603|5|14021260|14021230|439|1
15/05/2014|4|13604|4|06126040|14021290|287|1
27/05/2014|4|13605|3|14021300|06126010|707|1
04/05/2014|9|13606|1|14182280|06119060|957|1
28/05/2014|11|13607|2|14021240|50049110|606|1
10/05/2014|11|13608|5|06112090|06217020|188|1
10/05/2014|13|13609|1|14021260|14021240|483|1
17/05/2014|11|13610|3|06112090|14182270|620|1
28/05/2014|10|13611|3|14182290|14021250|1106|1
10/05/2014|10|13612|1|06119050|26007020|92|1
17/05/2014|16|13613|6|14028050|06119050|938|1
03/05/2014|19|13614|3|06217020|14021310|1068|1
04/05/2014|2|13615|2|50035050|26007030|471|1
21/05/2014|7|13616|4|14028040|06126020|689|1
26/05/2014|15|13617|5|06112090|06134050|86|1
18/05/2014|19|13618|6|50035060|14021240|461|1
11/05/2014|2|13619|3|26007040|14028040|355|1
18/05/2014|6|13620|2|50035060|14182270|758|1
31/05/2014|8|13621|6|06134060|50049010|1018|1
21/05/2014|10|13622|6|14028050|06126040|879|1
05/05/2014|13|13623|5|06134050|06217020|964|1
26/06/2014|5|13624|4|50056060|50049050|349|1
16/06/2014|11|13625|5|06210050|50035060|680|1
25/06/2014|9|13626|6|06134050|14021320|289|1
29/06/2014|20|13627|2|14028030|50042020|778|1
07/06/2014|5|13628|1|06119080|14021310|58|1
30/06/2014|19|13629|4|06119090|50049010|352|1
09/06/2014|15|13630|2|50056060|06224020|305|1
08/06/2014|11|13631|5|14021320|50035060|149|1
27/06/2014|15|13632|2|06134010|06126020|274|1
17/06/2014|15|13633|5|06134060|06134030|549|1
29/06/2014|7|13634|1|50049050|14021300|378|1
18/06/2014|10|13635|3|06210050|14021310|822|1
07/06/2014|14|13636|1|06134020|06217030|551|1
12/06/2014|11|13637|1|50035050|06119040|966|1
03/06/2014|13|13638|6|14021310|14021260|388|1
24/06/2014|14|13639|4|06112090|14021240|276|1
16/06/2014|17|13640|6|26007030|26014010|1037|1
06/06/2014|19|13641|4|14021250|06134060|629|1
25/06/2014|12|13642|5|06210050|50049110|566|1
29/06/2014|4|13643|6|14021280|50049110|938|1
23/06/2014|15|13644|5|06134030|50042020|367|1
27/06/2014|11|13645|4|14021310|14021240|641|1
24/06/2014|11|13646|5|50042030|50056060|1107|1
08/06/2014|17|13647|1|06126010|06224020|901|1
24/06/2014|14|13648|5|06119020|06126030|304|1
01/06/2014|14|13649|3|06119040|14021280|465|1
05/06/2014|12|13650|4|14021260|14021230|828|1
26/06/2014|12|13651|5|06134030|06217020|171|1
13/06/2014|17|13652|1|26007030|06119010|610|1
22/06/2014|13|13653|6|06134020|50042030|943|1
16/06/2014|9|13654|1|06119050|06217010|359|1
01/06/2014|8|13655|1|06119080|06126020|461|1
27/06/2014|12|13656|4|14021320|14021310|660|1
08/06/2014|16|13657|1|14021240|14021310|857|1
07/06/2014|3|13658|5|06217020|06224010|1072|1
08/06/2014|13|13659|3|06126010|14021260|714|1
06/06/2014|20|13660|1|06119050|26007040|86|1
10/06/2014|17|13661|4|06119020|14021300|223|1
10/06/2014|1|13662|6|06134050|14182280|853|1
15/06/2014|5|13663|1|26007040|14028020|471|1
22/06/2014|3|13664|6|06224010|50049110|669|1
29/06/2014|5|13665|2|50049050|06126010|424|1
02/07/2014|11|13666|6|14021300|26007040|769|1
17/07/2014|20|13667|1|50042030|06119070|968|1
01/07/2014|14|13668|4|14028020|26014010|984|1
31/07/2014|2|13669|1|06134060|06126020|258|1
21/07/2014|19|13670|1|06224020|06112090|260|1
17/07/2014|5|13671|6|06126020|06119090|55|1
02/07/2014|6|13672|2|26007020|14021280|740|1
30/07/2014|11|13673|6|26007040|26007030|936|1
11/07/2014|8|13674|6|50049110|26014010|677|1
26/07/2014|14|13675|5|50042030|06119070|415|1
06/07/2014|10|13676|3|14021300|14021250|555|1
01/07/2014|15|13677|5|06126040|06134010|950|1
02/07/2014|15|13678|1|06119080|06224010|414|1
16/07/2014|2|13679|3|14021240|06224020|40|1
27/07/2014|3|13680|3|06119010|06134010|565|1
23/07/2014|19|13681|4|26007030|14182270|213|1
26/07/2014|14|13682|1|14182280|06119070|864|1
01/07/2014|3|13683|3|14028040|06126020|215|1
04/07/2014|6|13684|4|06119020|14021230|823|1
19/07/2014|18|13685|2|14021240|14028040|787|1
12/07/2014|14|13686|4|14021290|50049050|147|1
15/07/2014|19|13687|1|06210050|26007040|653|1
30/07/2014|9|13688|2|06119050|06224020|862|1
03/07/2014|10|13689|5|06119010|50049050|707|1
03/07/2014|14|13690|6|06126010|50049050|719|1
21/07/2014|6|13691|4|50056050|06217020|810|1
22/07/2014|3|13692|2|14182270|06119080|1053|1
02/07/2014|11|13693|1|06224020|06134010|597|1
28/07/2014|20|13694|2|06224010|06134030|68|1
19/07/2014|14|13695|1|14028030|50042020|796|1
15/07/2014|13|13696|3|06217030|06119020|240|1
05/07/2014|15|13697|5|06112090|26007040|1067|1
13/07/2014|19|13698|6|06224010|14028050|798|1
01/07/2014|13|13699|2|50049090|06134060|763|1
30/07/2014|16|13700|6|06217020|14021260|675|1
11/07/2014|19|13701|3|06210050|50042030|805|1
03/07/2014|10|13702|5|06134060|14028050|503|1
30/08/2014|3|13703|6|14021300|50049110|106|1
18/08/2014|13|13704|3|26007030|14028030|657|1
26/08/2014|11|13705|5|14028030|14028050|714|1
04/08/2014|11|13706|6|14021230|06119060|242|1
16/08/2014|4|13707|3|14028040|06134010|1030|1
25/08/2014|19|13708|5|14021290|14028050|66|1
10/08/2014|3|13709|3|06217030|14028020|329|1
20/08/2014|5|13710|6|06119080|14028050|544|1
10/08/2014|13|13711|5|06134060|06224010|695|1
08/08/2014|9|13712|2|50056060|06119010|876|1
20/08/2014|1|13713|6|14028040|26007040|933|1
01/08/2014|6|13714|5|14021260|50056060|590|1
11/08/2014|7|13715|3|06112080|06134040|323|1
02/08/2014|11|13716|5|26007040|06119090|43|1
03/08/2014|7|13717|6|26007040|06119070|875|1
06/08/2014|19|13718|5|50049050|26007020|381|1
13/08/2014|10|13719|1|14021310|50049090|288|1
22/08/2014|7|13720|4|06119010|14028020|934|1
16/08/2014|3|13721|5|06119070|14021240|889|1
06/08/2014|11|13722|5|06119050|50042020|1025|1
13/08/2014|19|13723|2|50049010|06126020|1103|1
08/08/2014|9|13724|3|06134060|06126010|511|1
30/08/2014|6|13725|5|06119080|14028050|352|1
15/08/2014|13|13726|6|06119050|06217030|550|1
05/08/2014|7|13727|4|06119050|14021280|451|1
02/08/2014|14|13728|5|26007030|14021230|1102|1
11/08/2014|1|13729|6|06217030|06119070|283|1
19/08/2014|7|13730|5|14021260|06119010|1066|1
04/08/2014|4|13731|3|06119040|14028050|928|1
21/08/2014|6|13732|3|14021320|14021300|856|1
22/08/2014|8|13733|4|06119010|06112090|434|1
08/08/2014|17|13734|1|50049050|14028030|117|1
22/08/2014|18|13735|6|14028050|06224010|883|1
30/08/2014|19|13736|1|06217010|06126020|289|1
07/08/2014|6|13737|1|50035050|06134060|371|1
06/08/2014|19|13738|2|06134030|50049050|317|1
05/08/2014|8|13739|6|06134010|14021280|233|1
31/08/2014|11|13740|4|26014010|06126040|715|1
14/08/2014|3|13741|1|50049110|06134040|138|1
17/08/2014|11|13742|3|14182290|06119090|978|1
13/08/2014|2|13743|4|50049090|06119020|382|1
17/08/2014|5|13744|6|06119080|06126040|64|1
29/08/2014|3|13745|5|06217030|14021230|512|1
29/09/2014|8|13746|2|06126020|26007030|1086|1
16/09/2014|13|13747|3|06119060|50042020|292|1
17/09/2014|11|13748|2|06210050|06134040|524|1
12/09/2014|20|13749|4|14021290|06119020|586|1
09/09/2014|19|13750|3|14021260|14028040|1071|1
13/09/2014|14|13751|3|14028020|06126010|299|1
22/09/2014|7|13752|4|06119010|50049050|1041|1
01/09/2014|18|13753|5|50042030|06134060|380|1
30/09/2014|4|13754|3|06134030|06126040|550|1
26/09/2014|17|13755|5|14021290|14028020|848|1
26/09/2014|17|13756|1|06119020|06119060|980|1
26/09/2014|5|13757|2|50035050|06119080|819|1
23/09/2014|16|13758|6|14182270|50049110|358|1
06/09/2014|12|13759|5|14182270|14028020|938|1
29/09/2014|12|13760|1|26007040|06134010|879|1
12/09/2014|10|13761|1|50049010|06119070|972|1
16/09/2014|13|13762|1|50056060|50049110|282|1
19/09/2014|10|13763|6|26007020|14028040|581|1
03/09/2014|9|13764|3|14021250|14021300|552|1
22/09/2014|3|13765|5|06126020|06112080|952|1
04/09/2014|14|13766|5|06119070|50049110|417|1
26/09/2014|12|13767|5|50042030|14021270|959|1
28/09/2014|11|13768|6|14021260|50056050|214|1
16/09/2014|19|13769|1|06112090|06134040|1005|1
10/09/2014|4|13770|6|06126040|14021320|528|1
29/09/2014|1|13771|3|26007030|06119060|605|1
23/09/2014|6|13772|5|50049050|06119050|758|1
04/09/2014|8|13773|4|26007040|06134060|565|1
22/09/2014|1|13774|5|06119090|06134020|1003|1
02/09/2014|7|13775|1|26007040|14021260|216|1
18/09/2014|1|13776|6|14021230|14021310|237|1
07/09/2014|1|13777|1|14028030|06224010|534|1
18/09/2014|11|13778|4|14028050|14021260|872|1
12/09/2014|3|13779|2|14021300|06210050|509|1
05/09/2014|16|13780|5|06119020|50049090|821|1
06/10/2014|16|13781|4|06134030|14028020|370|1
18/10/2014|2|13782|2|06119010|06126030|903|1
28/10/2014|1|13783|6|06112080|14028050|645|1
08/10/2014|6|13784|3|14021320|06224010|375|1
04/10/2014|20|13785|2|50042030|06134030|707|1
20/10/2014|20|13786|5|06134060|14182270|321|1
28/10/2014|7|13787|4|06119040|26007040|1077|1
23/10/2014|9|13788|2|06119060|14021290|959|1
17/10/2014|19|13789|3|14021300|50042020|762|1
15/10/2014|9|13790|3|50056060|06119050|457|1
24/10/2014|20|13791|6|50056050|06126030|776|1
19/10/2014|15|13792|2|50049090|14021270|164|1
25/10/2014|17|13793|1|06126030|26014010|982|1
19/10/2014|6|13794|4|06217020|14021290|106|1
29/10/2014|15|13795|2|06134020|06134010|266|1
18/10/2014|19|13796|4|06119080|06217010|559|1
23/10/2014|9|13797|5|14028030|14021300|688|1
09/10/2014|11|13798|4|14021270|06112080|699|1
04/10/2014|1|13799|2|14028050|26007040|324|1
07/10/2014|18|13800|4|06210050|06224020|225|1
04/10/2014|18|13801|4|26014010|14021300|734|1
09/10/2014|17|13802|2|14021310|14021320|475|1
15/10/2014|12|13803|4|06134010|06119080|586|1
28/10/2014|12|13804|2|06119080|14021310|1016|1
02/10/2014|12|13805|3|50049010|14021280|255|1
19/10/2014|4|13806|1|50042020|14021310|335|1
17/10/2014|20|13807|3|06224020|06119060|1038|1
21/10/2014|19|13808|6|06134020|50049050|1010|1
17/10/2014|5|13809|4|14028030|14028020|702|1
18/10/2014|13|13810|2|14021320|06119070|486|1
08/10/2014|12|13811|5|14182270|50049090|895|1
07/10/2014|20|13812|3|06210050|06119080|844|1
06/10/2014|15|13813|3|50035060|06119090|662|1
30/10/2014|4|13814|4|06134050|06119050|1074|1
15/10/2014|7|13815|6|50035060|50035050|366|1
08/10/2014|20|13816|6|14021280|14182290|846|1
04/10/2014|14|13817|5|26007020|50035060|173|1
25/11/2014|15|13818|1|14021260|26014010|204|1
24/11/2014|13|13819|5|06119090|26007020|734|1
21/11/2014|4|13820|6|14021320|06112090|1061|1
14/11/2014|20|13821|1|50042020|14021320|946|1
17/11/2014|6|13822|2|14021260|06134060|82|1
13/11/2014|14|13823|4|06119040|06119050|1039|1
05/11/2014|16|13824|4|06134030|06119090|819|1
30/11/2014|3|13825|4|06134060|50035050|961|1
29/11/2014|13|13826|6|50042020|06112080|284|1
22/11/2014|2|13827|3|06112080|14028030|953|1
21/11/2014|19|13828|6|50049010|06217010|373|1
03/11/2014|15|13829|2|14021260|06134060|534|1
03/11/2014|2|13830|3|06134020|14021300|1080|1
26/11/2014|16|13831|5|14028020|06112090|90|1
08/11/2014|14|13832|3|14182290|06112090|751|1
12/11/2014|9|13833|6|26007030|14182270|890|1
17/11/2014|8|13834|4|06119090|50042030|1092|1
07/11/2014|12|13835|6|14182270|06119040|727|1
19/11/2014|8|13836|2|06119050|06224020|45|1
05/11/2014|17|13837|5|26007020|50049090|727|1
21/11/2014|7|13838|2|14028040|06134040|53|1
01/11/2014|11|13839|3|06217020|50042020|1060|1
11/11/2014|11|13840|5|50056050|50042030|915|1
06/11/2014|18|13841|6|06217030|14021300|497|1
09/11/2014|16|13842|6|14021300|50049110|531|1
01/11/2014|7|13843|2|06134010|06119040|312|1
03/11/2014|9|13844|3|06119010|06134050|173|1
29/11/2014|11|13845|6|14021270|06134030|532|1
28/11/2014|15|13846|4|26014010|06126030|337|1
02/11/2014|5|13847|1|06134060|50042030|220|1
04/11/2014|16|13848|5|14028030|14028040|465|1
09/11/2014|15|13849|4|50049110|14021300|1068|1
23/11/2014|15|13850|2|14021230|14028030|1003|1
09/11/2014|7|13851|3|06217030|06112080|930|1
22/11/2014|13|13852|4|06119060|06134010|192|1
11/11/2014|1|13853|1|14028030|50042020|773|1
30/11/2014|18|13854|3|06119040|50049110|543|1
03/12/2014|8|13855|4|14021230|06112090|134|1
15/12/2014|16|13856|5|06126040|06134040|256|1
01/12/2014|2|13857|4|06134020|14021280|169|1
07/12/2014|14|13858|1|06134010|14021300|521|1
26/12/2014|6|13859|3|06119070|06126020|351|1
10/12/2014|5|13860|6|06119040|14021300|1046|1
18/12/2014|8|13861|4|14021320|50056060|703|1
02/12/2014|4|13862|2|06134040|06210050|634|1
22/12/2014|5|13863|5|14182280|06224020|495|1
03/12/2014|17|13864|4|06134050|06134040|672|1
21/12/2014|5|13865|6|50049010|14021320|680|1
26/12/2014|15|13866|2|06119080|50049050|487|1
14/12/2014|9|13867|3|14028040|50049050|1042|1
28/12/2014|1|13868|2|06119080|06119060|531|1
24/12/2014|3|13869|1|06119070|50056060|809|1
17/12/2014|8|13870|3|06224010|06134010|429|1
13/12/2014|13|13871|6|06217030|06134050|1067|1
25/12/2014|4|13872|4|06224020|50056060|374|1
01/12/2014|10|13873|5|06119080|26014010|121|1
31/12/2014|13|13874|4|06134060|14182270|756|1
04/12/2014|7|13875|6|06119010|14021320|212|1
01/12/2014|14|13876|6|06112090|06126010|966|1
09/12/2014|18|13877|3|06134020|06112090|329|1
12/12/2014|5|13878|3|06217030|06126030|484|1
14/12/2014|9|13879|1|06134040|50049050|964|1
25/12/2014|4|13880|2|06134010|06119070|372|1
10/12/2014|7|13881|1|06119010|26007040|439|1
24/12/2014|15|13882|3|06134060|26007040|194|1
27/12/2014|12|13883|4|14021270|06119050|833|1
04/12/2014|4|13884|1|14021250|26014010|105|1
03/12/2014|18|13885|5|50049010|14021240|1128|1
06/12/2014|13|13886|4|06119020|06119070|474|1
07/12/2014|4|13887|1|14182270|50049110|211|1
16/12/2014|14|13888|6|50049010|06217030|522|1
23/12/2014|2|13889|2|06119050|14028040|783|1
14/12/2014|9|13890|1|14021270|26007030|693|1
28/12/2014|20|13891|3|06112090|06210050|933|1
24/01/2015|13|13892|4|14182290|06119060|759|1
25/01/2015|8|13893|6|06119010|26007030|233|1
26/01/2015|15|13894|3|06119040|26007030|823|1
12/01/2015|19|13895|1|26007040|06119040|298|1
11/01/2015|16|13896|6|06134040|50049110|298|1
10/01/2015|16|13897|1|06119070|26007030|422|1
06/01/2015|20|13898|2|06224010|26014010|592|1
13/01/2015|9|13899|6|06134020|14021250|599|1
31/01/2015|5|13900|1|14021240|06217030|547|1
19/01/2015|19|13901|1|06134060|50049090|1040|1
08/01/2015|14|13902|4|06119060|26007040|457|1
01/01/2015|5|13903|3|26014010|50049050|928|1
11/01/2015|5|13904|3|06217020|14182270|981|1
07/01/2015|1|13905|3|14021290|26007020|124|1
16/01/2015|20|13906|3|14182270|06119060|131|1
11/01/2015|3|13907|1|06210050|06134020|303|1
21/01/2015|8|13908|3|26014010|14182290|1058|1
16/01/2015|18|13909|1|06217030|06126040|846|1
02/01/2015|6|13910|4|06224020|50049090|240|1
25/01/2015|1|13911|5|26007030|26007020|967|1
15/01/2015|3|13912|1|14021310|50042020|247|1
12/01/2015|20|13913|5|50042030|06126020|336|1
09/01/2015|18|13914|5|06112080|50049090|548|1
13/01/2015|7|13915|3|14021290|06119050|351|1
28/01/2015|20|13916|5|06134050|06119040|719|1
10/01/2015|1|13917|1|06119070|26007040|1089|1
30/01/2015|7|13918|5|14182290|14021260|335|1
23/01/2015|18|13919|4|14021240|50056050|490|1
17/01/2015|6|13920|3|14182270|06119090|187|1
07/01/2015|13|13921|4|06112090|14028040|688|1
17/01/2015|4|13922|5|06112080|14021290|115|1
01/01/2015|15|13923|3|06217010|06134060|568|1
31/01/2015|6|13924|3|06119040|06126020|295|1
12/01/2015|15|13925|3|06217010|06134010|352|1
16/01/2015|19|13926|4|06126020|14021270|184|1
10/01/2015|9|13927|6|26007040|26007020|585|1
24/01/2015|4|13928|6|50049010|06119020|835|1
06/01/2015|10|13929|1|50035050|06119070|435|1
01/01/2015|9|13930|2|06217020|06224010|413|1
27/01/2015|8|13931|4|06119070|50042030|773|1
24/01/2015|9|13932|4|14021240|06112080|707|1
21/01/2015|16|13933|3|06134020|14182280|451|1
20/02/2015|13|13934|1|06119040|14028050|500|1
02/02/2015|8|13935|1|06119050|06126040|771|1
21/02/2015|18|13936|1|14021300|06112080|435|1
19/02/2015|20|13937|2|50049090|06126040|461|1
18/02/2015|16|13938|4|06224020|14021240|171|1
18/02/2015|12|13939|1|06134010|50056050|909|1
22/02/2015|13|13940|4|06224010|06126010|117|1
28/02/2015|7|13941|5|50035060|06134030|289|1
12/02/2015|19|13942|2|06119090|06217020|906|1
20/02/2015|19|13943|4|14021290|06134010|538|1
18/02/2015|3|13944|2|06134040|06112080|76|1
28/02/2015|6|13945|2|50035050|14021290|576|1
02/02/2015|17|13946|3|06112080|26007020|150|1
25/02/2015|7|13947|6|14021300|14021260|215|1
16/02/2015|12|13948|6|06134010|14021260|971|1
09/02/2015|3|13949|3|14021240|14021230|1098|1
06/02/2015|7|13950|3|14028050|06126040|339|1
25/02/2015|15|13951|4|06134060|06119010|386|1
19/02/2015|10|13952|1|50049090|06126040|1118|1
21/02/2015|5|13953|3|50035050|06119090|938|1
01/02/2015|19|13954|5|14182270|06134050|449|1
12/02/2015|2|13955|6|14021250|50056060|679|1
28/02/2015|18|13956|2|50056050|26007020|1037|1
16/02/2015|7|13957|2|14028050|06119090|263|1
22/02/2015|6|13958|2|14021260|14028050|556|1
24/02/2015|19|13959|6|14021240|50056060|452|1
07/02/2015|11|13960|6|06217020|06134050|547|1
07/02/2015|1|13961|6|14028030|50049050|1133|1
09/02/2015|9|13962|2|50056060|06119090|507|1
05/02/2015|18|13963|6|06119010|06224010|1019|1
23/02/2015|16|13964|2|06119050|06217030|369|1
11/02/2015|12|13965|3|14021300|06126030|638|1
12/02/2015|3|13966|1|50049010|14021290|696|1
19/02/2015|2|13967|3|14028050|50049050|1079|1
22/02/2015|2|13968|4|06119050|06112090|70|1
01/02/2015|11|13969|3|26007040|14021300|293|1
16/02/2015|18|13970|2|14021230|50049010|807|1
24/02/2015|18|13971|5|26007040|06134050|1017|1
11/02/2015|6|13972|5|06217010|06134050|855|1
02/03/2015|20|13973|6|14021300|06119090|1054|1
18/03/2015|19|13974|1|06224020|14021250|846|1
12/03/2015|1|13975|5|14021320|06119080|714|1
02/03/2015|18|13976|1|26007030|06134060|270|1
22/03/2015|4|13977|6|06126010|26007040|1043|1
25/03/2015|8|13978|4|06112080|14021320|814|1
04/03/2015|1|13979|1|06119010|14028050|846|1
28/03/2015|3|13980|2|06210050|50049090|421|1
18/03/2015|4|13981|5|14028030|14182270|781|1
19/03/2015|12|13982|2|14021250|06224010|1002|1
03/03/2015|20|13983|5|06224020|06119070|1087|1
17/03/2015|17|13984|6|50049090|06134020|936|1
09/03/2015|20|13985|6|26007020|06217020|41|1
18/03/2015|18|13986|5|14021270|06119020|573|1
30/03/2015|16|13987|3|06210050|50049050|247|1
24/03/2015|20|13988|3|50042030|26014010|640|1
17/03/2015|9|13989|5|06119060|06217020|736|1
18/03/2015|9|13990|2|14021320|14021270|397|1
27/03/2015|11|13991|1|50042020|06217030|682|1
25/03/2015|1|13992|4|06112090|14021290|725|1
20/03/2015|19|13993|1|06224010|06134030|412|1
16/03/2015|18|13994|4|14182290|06119070|290|1
27/03/2015|2|13995|1|06126040|06119020|209|1
11/03/2015|9|13996|2|50042030|50049110|972|1
26/03/2015|11|13997|3|14028020|50049090|191|1
21/03/2015|6|13998|3|14021280|14028040|801|1
08/03/2015|9|13999|6|06119060|14028020|666|1
11/03/2015|16|14000|1|26007030|14028050|496|1
11/03/2015|3|14001|2|06134010|06112090|742|1
21/03/2015|8|14002|4|06126030|06119090|731|1
06/03/2015|10|14003|5|14021240|26007030|98|1
04/03/2015|19|14004|5|06210050|50056060|841|1
30/03/2015|17|14005|6|14021290|06134060|589|1
04/03/2015|12|14006|5|26014010|06210050|290|1
01/03/2015|1|14007|1|06119020|14021240|492|1
13/03/2015|6|14008|2|06112090|14028050|404|1
05/04/2015|11|14009|1|14021260|06134020|971|1
08/04/2015|11|14010|6|14021290|14021310|638|1
18/04/2015|8|14011|2|26007040|14182270|989|1
28/04/2015|13|14012|6|14021320|06134040|636|1
19/04/2015|2|14013|6|26007030|06217010|826|1
11/04/2015|3|14014|5|14021310|50056050|422|1
15/04/2015|13|14015|6|14021310|14182270|305|1
16/04/2015|3|14016|5|06119040|26007020|536|1
16/04/2015|5|14017|6|26007040|06217010|156|1
25/04/2015|11|14018|6|14028050|06119090|330|1
05/04/2015|18|14019|4|14021320|06119050|221|1
17/04/2015|14|14020|4|06217020|06134040|853|1
17/04/2015|14|14021|1|14021310|06119090|96|1
09/04/2015|14|14022|2|26007030|14182270|250|1
13/04/2015|3|14023|1|06217030|06210050|657|1
09/04/2015|8|14024|1|14182270|06210050|206|1
26/04/2015|5|14025|6|50042030|06112090|1082|1
27/04/2015|19|14026|5|14028040|14021280|715|1
29/04/2015|19|14027|6|14021290|06119050|810|1
18/04/2015|12|14028|3|14182280|50035060|598|1
26/04/2015|12|14029|5|06119020|06112090|1051|1
08/04/2015|13|14030|3|14021270|14182290|855|1
27/04/2015|12|14031|1|06112080|50035050|993|1
27/04/2015|4|14032|1|14182270|50049110|764|1
18/04/2015|19|14033|3|14182290|26014010|914|1
15/04/2015|10|14034|3|06210050|50056050|331|1
16/04/2015|1|14035|4|14021240|50056060|750|1
11/04/2015|18|14036|3|14021310|06119060|94|1
29/04/2015|1|14037|5|06126040|06126020|822|1
14/04/2015|9|14038|4|14028030|14021250|867|1
06/04/2015|6|14039|5|06119010|06119050|972|1
04/04/2015|15|14040|5|06126040|06126020|1062|1
01/04/2015|6|14041|2|06119020|06119090|421|1
28/04/2015|9|14042|3|06126010|50049050|755|1
05/04/2015|12|14043|5|26007020|14028030|90|1
29/05/2015|13|14044|2|14021320|06224010|680|1
23/05/2015|18|14045|5|26007020|06126030|198|1
08/05/2015|18|14046|6|06217020|06224010|942|1
01/05/2015|12|14047|5|50049010|06119020|98|1
06/05/2015|9|14048|5|50035060|06134040|1057|1
16/05/2015|4|14049|6|14021230|06217020|488|1
25/05/2015|19|14050|3|14021300|06119060|909|1
01/05/2015|3|14051|2|50035060|14021230|294|1
06/05/2015|14|14052|4|14028050|26007040|546|1
05/05/2015|8|14053|5|06119060|50035050|730|1
05/05/2015|17|14054|2|06126030|14021240|397|1
11/05/2015|20|14055|5|06119090|06224010|71|1
02/05/2015|7|14056|6|06119080|06224010|812|1
07/05/2015|20|14057|6|14021320|06112090|284|1
29/05/2015|16|14058|3|06126020|14021280|879|1
18/05/2015|12|14059|6|14021310|14028030|498|1
27/05/2015|2|14060|4|26014010|06224010|341|1
31/05/2015|13|14061|2|06126040|06126010|72|1
23/05/2015|20|14062|4|14021230|50049110|168|1
09/05/2015|16|14063|2|06119090|50056060|512|1
20/05/2015|13|14064|1|06119060|06134050|114|1
01/05/2015|14|14065|2|06134060|14021260|444|1
23/05/2015|3|14066|5|06217030|14021310|908|1
07/05/2015|4|14067|3|14028030|06134010|347|1
31/05/2015|6|14068|6|50049110|14182280|609|1
13/05/2015|14|14069|3|06119060|26007030|279|1
11/05/2015|6|14070|4|50035060|14182280|489|1
13/05/2015|13|14071|4|06119070|06134010|705|1
11/05/2015|13|14072|3|06119020|06224020|44|1
19/05/2015|17|14073|2|14021250|26007030|628|1
04/05/2015|8|14074|5|14182280|14028040|920|1
14/05/2015|20|14075|4|26007020|06112090|970|1
29/05/2015|13|14076|4|06112080|06134060|456|1
21/05/2015|19|14077|4|06119080|06119060|784|1
17/05/2015|6|14078|3|14021230|06126030|117|1
09/05/2015|20|14079|6|14021230|06112090|845|1
05/05/2015|3|14080|4|26007040|14021320|721|1
13/05/2015|2|14081|5|14021310|06112080|1102|1
10/05/2015|17|14082|1|26007040|14028020|945|1
12/05/2015|20|14083|4|06119050|14021290|1043|1
15/06/2015|3|14084|4|06119070|06119060|209|1
25/06/2015|11|14085|3|06134030|06126030|411|1
26/06/2015|8|14086|4|06126040|06217020|1056|1
06/06/2015|5|14087|5|06134060|50042020|932|1
09/06/2015|4|14088|1|14182280|06119050|957|1
04/06/2015|2|14089|2|14021240|26007040|354|1
20/06/2015|17|14090|6|14028050|26007020|313|1
23/06/2015|13|14091|6|06119050|14021270|810|1
02/06/2015|4|14092|3|50049110|14028030|106|1
23/06/2015|10|14093|4|06119010|14021250|872|1
07/06/2015|16|14094|4|26014010|14021300|208|1
06/06/2015|7|14095|6|06134050|50042020|547|1
13/06/2015|8|14096|2|14021310|06126020|706|1
16/06/2015|13|14097|4|14021310|14182290|193|1
24/06/2015|20|14098|5|06126040|50049090|852|1
20/06/2015|9|14099|5|06134030|06119080|352|1
03/06/2015|20|14100|2|14028020|26014010|681|1
29/06/2015|17|14101|1|14021300|50056060|99|1
18/06/2015|12|14102|2|06126040|50049010|1016|1
18/06/2015|5|14103|3|50049090|14021300|917|1
01/06/2015|5|14104|6|06112080|14028040|298|1
20/06/2015|15|14105|6|14028030|50049010|502|1
18/06/2015|14|14106|1|26007020|14028030|451|1
13/06/2015|6|14107|6|06126020|50042020|1090|1
27/06/2015|15|14108|6|26007040|14182280|434|1
10/06/2015|5|14109|2|14021240|06126040|222|1
09/06/2015|13|14110|6|14028020|06119050|686|1
09/06/2015|20|14111|3|06119020|06134010|640|1
14/06/2015|15|14112|3|06217010|06119080|415|1
14/06/2015|17|14113|3|14028030|06134050|633|1
28/06/2015|2|14114|6|14182270|06119020|1024|1
05/06/2015|15|14115|6|06126010|06217030|406|1
07/06/2015|11|14116|6|14182280|14021240|955|1
13/06/2015|13|14117|6|14021260|06119070|117|1
14/06/2015|5|14118|5|06126040|06134020|717|1
19/06/2015|15|14119|2|06126030|50049110|937|1
01/06/2015|6|14120|5|26014010|06134060|80|1
15/06/2015|20|14121|1|06134060|06119040|188|1
30/06/2015|8|14122|1|06210050|26007030|731|1
08/06/2015|13|14123|4|14028030|06126020|713|1
02/06/2015|10|14124|2|06126040|14021290|733|1
05/06/2015|14|14125|4|14021270|06134040|217|1
